Team,Name,Health,Damage Done,Total Shots Hits,Points Pathed,Flee ounted,Points 1 Passed,Points 2 Passed,Points 3 Passed,Tank Type,Tank Model,Ricohet Power Picked Up,Health Pack Used,Ricohet Shells Hits,Rockets Power Picked Up,Rockets Hit,Damage Done By Ricohet Shells,Damage Done By Rockets ,Damage Done By Missle,Missles Hit,kills,Last Hit By,Missle Ricohet Hit,Damage Done By Missle Ricohet,Damage Done By Missle Mine Globel,Health Damage,Health Damage By Mine Team,Health Damage By Missle,Health Damage By Missle Ric,Health Damage By Richet,Health Damage By Rocket Ric,Health Damage By Rocket ,Damage Done By Shell,Health Damage By Shells,Shells Hit ,Spawn Time ,Shots Fired,time stamp
Team1,M4 Team 1(Clone)1,-51,181,3,0,0,0,0,0,Medium,Sherman,0,0,0,0,0,0,0,0,0,0,T72 team2(Clone)5 (UnityEngine.GameObject),0,0,0,351,0,0,0,0,0,0,181,351,3,09/05/2020 18:51:49,3,,,0,False,0,09/05/2020 18:52:38
Team2,M4 Team 2(Clone)1,-32,232,4,0,0,0,0,0,Medium,Sherman,0,0,0,0,0,0,0,0,0,0,M4 Team 1(Clone)3 (UnityEngine.GameObject),0,0,0,332,0,0,0,0,0,0,232,332,4,09/05/2020 19:17:56,8,,,0,False,0,09/05/2020 19:18:56
Team1,M4 Team 1(Clone)3,-28,263,4,0,0,0,0,0,Medium,Sherman,0,0,0,0,0,0,0,0,0,0,Tank Team2(Clone)6 (UnityEngine.GameObject),0,0,0,328,0,0,0,0,0,0,263,328,4,09/05/2020 19:18:00,7,,,0,False,0,09/05/2020 19:19:13
Team2,M4 Team 2(Clone)2,-34,167,3,0,0,0,0,0,Medium,Sherman,0,0,0,0,0,0,0,0,0,0,Tank Team1(Clone)1 (UnityEngine.GameObject),0,0,0,334,0,0,0,0,0,0,167,334,3,14/05/2020 16:31:04,7,,,0,False,0,14/05/2020 16:32:05
Team1,M4 Team 1(Clone)3,0,307,5,0,0,0,0,0,Medium,Sherman,0,0,0,0,0,0,0,0,0,0,Tank Team2(Clone)3 (UnityEngine.GameObject),0,0,0,300,0,0,0,0,0,0,307,300,5,14/05/2020 16:31:06,9,,,0,False,0,14/05/2020 16:32:36
Team2,M4 Team 2(Clone)6,-15,289,5,0,0,0,0,0,Medium,Sherman,0,0,0,0,0,0,0,0,0,0,M4 Team 1(Clone)6 (UnityEngine.GameObject),0,0,0,315,0,0,0,0,0,0,289,315,5,14/05/2020 16:31:12,10,,,0,False,0,14/05/2020 16:32:47
Team1,M4 Team 1(Clone)6,-54,291,5,0,0,0,0,0,Medium,Sherman,0,0,0,0,0,0,0,0,0,1,Tank Team2(Clone)7 (UnityEngine.GameObject),0,0,0,354,0,0,0,0,0,0,291,354,5,14/05/2020 16:31:12,11,,,0,False,0,14/05/2020 16:33:01
Team1,M4 Team 1(Clone)10,-41,185,3,0,0,0,0,0,Medium,Sherman,0,0,0,0,0,0,0,0,0,0,M4 Team 2(Clone)5 (UnityEngine.GameObject),0,0,0,341,0,0,0,0,0,0,185,341,3,14/05/2020 16:32:37,23,,,0,False,0,14/05/2020 16:33:52
Team2,M4 Team 2(Clone)5,-65,189,3,0,1,0,0,0,Medium,Sherman,0,0,0,0,0,0,0,0,0,0,M4 Team 1(Clone)15 (UnityEngine.GameObject),0,0,0,605,0,0,0,0,0,0,189,605,3,14/05/2020 16:31:10,9,,,0,False,0,14/05/2020 16:34:08
Team1,M4 Team 1(Clone)14,-29,0,0,0,0,0,0,0,Medium,Sherman,0,0,0,0,0,0,0,0,0,0,T72 team2(Clone)4 (UnityEngine.GameObject),0,0,0,329,0,0,0,0,0,0,0,329,0,14/05/2020 16:33:21,13,,,0,False,0,14/05/2020 16:34:22
Team1,M4 Team 1(Clone)13,-15,168,3,0,0,0,0,0,Medium,Sherman,0,0,0,0,0,0,0,0,0,0,T72 team2(Clone)4 (UnityEngine.GameObject),0,0,0,315,0,0,0,0,0,0,168,315,3,14/05/2020 16:33:07,22,,,0,False,0,14/05/2020 16:34:33
Team2,M4 Team 2(Clone)4,-23,68,4,0,0,0,0,0,Medium,Sherman,0,0,0,0,0,0,0,0,0,0,Cylinder006 (UnityEngine.GameObject),0,0,0,323,0,0,0,0,0,0,68,323,4,15/05/2020 20:20:41,13,,,0,False,0,15/05/2020 20:22:24
Team1,M4 Team 1(Clone)1,-64,0,0,0,0,0,0,0,Medium,Sherman,0,0,0,0,0,0,0,0,0,0,M4 Team 2(Clone)3 (UnityEngine.GameObject),0,0,0,364,0,0,0,0,0,0,0,364,0,15/05/2020 20:29:48,2,,,0,False,0,15/05/2020 20:30:34
Team2,M4 Team 2(Clone)1,-42,227,4,0,0,0,0,0,Medium,Sherman,0,0,0,0,0,0,0,0,0,1,Tank Team1(Clone)2 (UnityEngine.GameObject),0,0,0,342,0,0,0,0,0,0,227,342,4,15/05/2020 20:29:48,3,,,0,False,0,15/05/2020 20:30:37
Team2,M4 Team 2(Clone)1,-9,165,3,0,0,0,0,0,Medium,Sherman,0,0,0,0,0,0,0,0,0,1,Tank Team1(Clone)3 (UnityEngine.GameObject),0,0,0,309,0,0,0,0,0,0,165,309,3,15/05/2020 20:51:39,3,,,0,False,0,15/05/2020 20:52:30
Team2,M4 Team 2(Clone)3,-24,158,3,0,0,0,0,0,Medium,Sherman,0,0,0,0,0,0,0,0,0,0,Tank Team1(Clone)2 (UnityEngine.GameObject),0,0,0,324,0,0,0,0,0,0,158,324,3,15/05/2020 20:51:43,4,,,0,False,0,15/05/2020 20:52:36
Team1,M4 Team 1(Clone)4,-53,196,3,0,0,0,0,0,Medium,Sherman,0,0,0,0,0,0,0,0,0,1,Tank Team2(Clone)7 (UnityEngine.GameObject),0,0,0,353,0,0,0,0,0,0,196,353,3,15/05/2020 20:51:45,3,,,0,False,0,15/05/2020 20:52:50
Team1,M4 Team 1(Clone)7,-31,66,1,0,0,0,0,0,Medium,Sherman,0,0,0,0,0,0,0,0,0,0,M4 Team 2(Clone)4 (UnityEngine.GameObject),0,0,0,331,0,0,0,0,0,0,66,331,1,15/05/2020 20:52:29,2,,,0,False,0,15/05/2020 20:53:19
Team2,M4 Team 2(Clone)2,-3,492,8,0,0,0,0,0,Medium,Sherman,0,0,0,0,0,0,0,0,0,1,M4 Team 1(Clone)8 (UnityEngine.GameObject),0,0,0,303,0,0,0,0,0,0,492,303,8,15/05/2020 20:51:41,10,,,0,False,0,15/05/2020 20:53:20
Team1,M4 Team 1(Clone)8,-4,192,3,0,0,0,0,0,Medium,Sherman,0,0,0,0,0,0,0,0,0,1,M4 Team 2(Clone)6 (UnityEngine.GameObject),0,0,0,304,0,0,0,0,0,0,192,304,3,15/05/2020 20:52:53,8,,,0,False,0,15/05/2020 20:53:33
Team1,M4 Team 1(Clone)1,-8,141,2,0,0,0,0,0,Medium,Sherman,0,0,0,0,0,0,0,0,0,0,Tank Team2(Clone)1 (UnityEngine.GameObject),0,0,0,308,0,0,0,0,0,0,141,308,2,15/05/2020 22:01:55,3,,,0,False,0,15/05/2020 22:02:49
Team2,M4 Team 2(Clone)3,-39,291,5,0,0,0,0,0,Medium,Sherman,0,0,0,0,0,0,0,0,0,1,T72 team1(Clone)5 (UnityEngine.GameObject),0,0,0,339,0,0,0,0,0,0,291,339,5,15/05/2020 22:01:59,11,,,0,False,0,15/05/2020 22:03:34
Team1,M4 Team 1(Clone)1,-6,55,1,0,0,0,0,0,Medium,Sherman,0,0,0,0,0,0,0,0,0,0,M4 Team 2(Clone)5 (UnityEngine.GameObject),0,0,0,306,0,0,0,0,0,0,55,306,1,09/06/2020 19:08:50,2,,,0,False,0,09/06/2020 19:09:33
Team2,M4 Team 2(Clone)1,-42,282,5,0,0,0,0,0,Medium,Sherman,0,0,0,0,0,0,0,0,0,0,M4 Team 1(Clone)2 (UnityEngine.GameObject),0,0,0,342,0,0,0,0,0,0,282,342,5,09/06/2020 19:08:50,4,,,0,False,0,09/06/2020 19:09:35
Team1,M4 Team 1(Clone)2,-30,439,7,0,0,0,0,0,Medium,Sherman,0,0,0,0,0,0,0,0,0,1,M4 Team 2(Clone)2 (UnityEngine.GameObject),0,0,0,330,0,0,0,0,0,0,439,330,7,09/06/2020 19:08:52,8,,,0,False,0,09/06/2020 19:09:39
Team1,M4 Team 1(Clone)3,-23,182,3,0,0,0,0,0,Medium,Sherman,0,0,0,0,0,0,0,0,0,0,M4 Team 2(Clone)5 (UnityEngine.GameObject),0,0,0,323,0,0,0,0,0,0,182,323,3,09/06/2020 19:08:54,4,,,0,False,0,09/06/2020 19:09:44
Team2,M4 Team 2(Clone)2,-20,310,5,0,0,0,0,0,Medium,Sherman,0,0,0,0,0,0,0,0,0,1,M4 Team 1(Clone)7 (UnityEngine.GameObject),0,0,0,320,0,0,0,0,0,0,310,320,5,09/06/2020 19:08:52,8,,,0,False,0,09/06/2020 19:09:46
Team1,M4 Team 1(Clone)5,-14,247,4,0,0,0,0,0,Medium,Sherman,0,0,0,0,0,0,0,0,0,0,M4 Team 2(Clone)3 (UnityEngine.GameObject),0,0,0,314,0,0,0,0,0,0,247,314,4,09/06/2020 19:08:58,4,,,0,False,0,09/06/2020 19:09:55
Team2,M4 Team 2(Clone)5,-54,294,5,0,0,0,0,0,Medium,Sherman,0,0,0,0,0,0,0,0,0,1,M4 Team 1(Clone)8 (UnityEngine.GameObject),0,0,0,354,0,0,0,0,0,0,294,354,5,09/06/2020 19:08:58,4,,,0,False,0,09/06/2020 19:09:56
Team1,M4 Team 1(Clone)6,-15,113,2,0,0,0,0,0,Medium,Sherman,0,0,0,0,0,0,0,0,0,1,M4 Team 2(Clone)3 (UnityEngine.GameObject),0,0,0,315,0,0,0,0,0,0,113,315,2,09/06/2020 19:09:00,4,,,0,False,0,09/06/2020 19:10:00
Team2,M4 Team 2(Clone)3,-30,178,3,0,0,0,0,0,Medium,Sherman,0,0,0,0,0,0,0,0,0,0,M4 Team 1(Clone)7 (UnityEngine.GameObject),0,0,0,330,0,0,0,0,0,0,178,330,3,09/06/2020 19:08:54,7,,,0,False,0,09/06/2020 19:10:03
Team2,M4 Team 2(Clone)6,-24,271,4,0,0,0,0,0,Medium,Sherman,0,0,0,0,0,0,0,0,0,1,M4 Team 1(Clone)7 (UnityEngine.GameObject),0,0,0,324,0,0,0,0,0,0,271,324,4,09/06/2020 19:09:00,8,,,0,False,0,09/06/2020 19:10:09
Team1,M4 Team 1(Clone)7,-11,280,4,0,0,0,0,0,Medium,Sherman,0,0,0,0,0,0,0,0,0,1,M4 Team 2(Clone)4 (UnityEngine.GameObject),0,0,0,311,0,0,0,0,0,0,280,311,4,09/06/2020 19:09:02,7,,,0,False,0,09/06/2020 19:10:17
Team1,M4 Team 1(Clone)9,-1,119,2,0,0,0,0,0,Medium,Sherman,0,0,0,0,0,0,0,0,0,0,M4 Team 2(Clone)7 (UnityEngine.GameObject),0,0,0,301,0,0,0,0,0,0,119,301,2,09/06/2020 19:09:36,4,,,0,False,0,09/06/2020 19:10:23
Team2,M4 Team 2(Clone)7,-6,178,3,0,0,0,0,0,Medium,Sherman,0,0,0,0,0,0,0,0,0,0,M4 Team 1(Clone)8 (UnityEngine.GameObject),0,0,0,306,0,0,0,0,0,0,178,306,3,09/06/2020 19:09:02,6,,,0,False,0,09/06/2020 19:10:24
Team1,M4 Team 1(Clone)10,-53,55,1,0,0,0,0,0,Medium,Sherman,0,0,0,0,0,0,0,0,0,0,M4 Team 2(Clone)4 (UnityEngine.GameObject),0,0,0,353,0,0,0,0,0,0,55,353,1,09/06/2020 19:09:42,5,,,0,False,0,09/06/2020 19:10:48
Team2,M4 Team 2(Clone)9,-10,225,4,0,0,0,0,0,Medium,Sherman,0,0,0,0,0,0,0,0,0,1,M4 Team 1(Clone)11 (UnityEngine.GameObject),0,0,0,310,0,0,0,0,0,0,225,310,4,09/06/2020 19:09:38,6,,,0,False,0,09/06/2020 19:10:48
Team1,M4 Team 1(Clone)11,-17,346,6,0,0,0,0,0,Medium,Sherman,0,0,0,0,0,0,0,0,0,2,M4 Team 2(Clone)12 (UnityEngine.GameObject),0,0,0,317,0,0,0,0,0,0,346,317,6,09/06/2020 19:09:46,8,,,0,False,0,09/06/2020 19:10:51
Team2,M4 Team 2(Clone)4,-25,765,12,0,0,0,0,0,Medium,Sherman,0,0,0,0,0,0,0,0,0,2,M4 Team 1(Clone)13 (UnityEngine.GameObject),0,0,0,325,0,0,0,0,0,0,765,325,12,09/06/2020 19:08:56,21,,,0,False,0,09/06/2020 19:10:56
Team1,M4 Team 1(Clone)4,-55,481,8,0,0,0,0,0,Medium,Sherman,0,0,0,0,0,0,0,0,0,3,M4 Team 2(Clone)11 (UnityEngine.GameObject),0,0,0,355,0,0,0,0,0,0,481,355,8,09/06/2020 19:08:56,15,,,0,True,0,09/06/2020 19:10:56
Team1,M4 Team 1(Clone)12,-60,122,2,0,0,0,0,0,Medium,Sherman,0,0,0,0,0,0,0,0,0,0,M4 Team 2(Clone)12 (UnityEngine.GameObject),0,0,0,360,0,0,0,0,0,0,122,360,2,09/06/2020 19:09:58,4,,,0,False,0,09/06/2020 19:11:01
Team2,M4 Team 2(Clone)2,-27,118,2,0,0,0,0,0,Medium,Sherman,0,0,0,0,0,0,0,0,0,0,M4 Team 1(Clone)1 (UnityEngine.GameObject),0,0,0,327,0,0,0,0,0,0,118,327,2,09/06/2020 19:32:16,2,,,0,False,0,09/06/2020 19:33:00
Team2,M4 Team 2(Clone)6,-17,62,1,0,0,0,0,0,Medium,Sherman,0,0,0,0,0,0,0,0,0,0,M4 Team 1(Clone)1 (UnityEngine.GameObject),0,0,0,317,0,0,0,0,0,0,62,317,1,09/06/2020 19:32:24,5,,,0,False,0,09/06/2020 19:33:12
Team1,M4 Team 1(Clone)2,-2,67,1,0,0,0,0,0,Medium,Sherman,0,0,0,0,0,0,0,0,0,0,M4 Team 2(Clone)4 (UnityEngine.GameObject),0,0,0,302,0,0,0,0,0,0,67,302,1,09/06/2020 19:32:16,3,,,0,False,0,09/06/2020 19:33:13
Team1,M4 Team 1(Clone)1,-17,384,6,0,0,0,0,0,Medium,Sherman,0,0,0,0,0,0,0,0,0,1,M4 Team 2(Clone)7 (UnityEngine.GameObject),0,0,0,317,0,0,0,0,0,0,384,317,6,09/06/2020 19:32:14,6,,,0,False,0,09/06/2020 19:33:18
Team1,M4 Team 1(Clone)4,-43,136,2,0,0,0,0,0,Medium,Sherman,0,0,0,0,0,0,0,0,0,0,M4 Team 2(Clone)5 (UnityEngine.GameObject),0,0,0,343,0,0,0,0,0,0,136,343,2,09/06/2020 19:32:20,4,,,0,False,0,09/06/2020 19:33:20
Team2,M4 Team 2(Clone)8,-5,255,4,0,0,0,0,0,Medium,Sherman,0,0,0,0,0,0,0,0,0,0,M4 Team 1(Clone)3 (UnityEngine.GameObject),0,0,0,305,0,0,0,0,0,0,255,305,4,09/06/2020 19:32:29,8,,,0,False,0,09/06/2020 19:33:41
Team1,M4 Team 1(Clone)1,-1,257,4,0,0,0,0,0,Medium,Sherman,0,0,0,0,0,0,0,0,0,0,M4 Team 2(Clone)2 (UnityEngine.GameObject),0,0,0,301,0,0,0,0,0,0,257,301,4,10/06/2020 14:16:43,3,,,0,False,0,10/06/2020 14:17:35
Team2,M4 Team 2(Clone)1,-7,232,4,0,0,0,0,0,Medium,Sherman,0,0,0,0,0,0,0,0,0,0,M4 Team 1(Clone)2 (UnityEngine.GameObject),0,0,0,307,0,0,0,0,0,0,232,307,4,10/06/2020 14:16:43,5,,,0,False,0,10/06/2020 14:17:38
Team1,M4 Team 1(Clone)2,-49,254,4,0,0,0,0,0,Medium,Sherman,0,0,0,0,0,0,0,0,0,1,M4 Team 2(Clone)5 (UnityEngine.GameObject),0,0,0,349,0,0,0,0,0,0,254,349,4,10/06/2020 14:16:50,10,,,0,False,0,10/06/2020 14:17:45
Team2,M4 Team 2(Clone)3,-15,196,3,0,0,0,0,0,Medium,Sherman,0,0,0,0,0,0,0,0,0,1,M4 Team 1(Clone)6 (UnityEngine.GameObject),0,0,0,315,0,0,0,0,0,0,196,315,3,10/06/2020 14:16:52,5,,,0,False,0,10/06/2020 14:17:47
Team1,M4 Team 1(Clone)3,-3,313,5,0,0,0,0,0,Medium,Sherman,0,0,0,0,0,0,0,0,0,1,M4 Team 2(Clone)6 (UnityEngine.GameObject),0,0,0,303,0,0,0,0,0,0,313,303,5,10/06/2020 14:16:52,8,,,0,False,0,10/06/2020 14:17:48
Team2,M4 Team 2(Clone)2,-14,306,5,0,0,0,0,0,Medium,Sherman,0,0,0,0,0,0,0,0,0,2,M4 Team 1(Clone)4 (UnityEngine.GameObject),0,0,0,314,0,0,0,0,0,0,306,314,5,10/06/2020 14:16:50,6,,,0,False,0,10/06/2020 14:17:54
Team1,M4 Team 1(Clone)5,-16,0,0,0,0,0,0,0,Medium,Sherman,0,0,0,0,0,0,0,0,0,0,M4 Team 2(Clone)4 (UnityEngine.GameObject),0,0,0,316,0,0,0,0,0,0,0,316,0,10/06/2020 14:16:56,5,,,0,False,0,10/06/2020 14:17:57
Team1,M4 Team 1(Clone)1,-9,124,2,0,0,0,0,0,Medium,Sherman,0,0,0,0,0,0,0,0,0,0,M4 Team 2(Clone)3 (UnityEngine.GameObject),0,0,0,309,0,0,0,0,0,0,124,309,2,11/06/2020 18:54:09,3,,,0,False,0,11/06/2020 18:54:55
Team1,M4 Team 1(Clone)2,-14,148,2,0,0,0,0,0,Medium,Sherman,0,0,0,0,0,0,0,0,0,1,M4 Team 2(Clone)3 (UnityEngine.GameObject),0,0,0,314,0,0,0,0,0,0,148,314,2,11/06/2020 18:54:12,3,,,0,False,0,11/06/2020 18:55:00
Team1,M4 Team 1(Clone)2,-27,125,2,0,0,0,0,0,Medium,Sherman,0,0,0,0,0,0,0,0,0,0,M4 Team 2(Clone)1 (UnityEngine.GameObject),0,0,0,327,0,0,0,0,0,0,125,327,2,11/06/2020 19:00:41,2,,,0,False,0,11/06/2020 19:01:35
Team2,M4 Team 2(Clone)1,-59,187,3,0,0,0,0,0,Medium,Sherman,0,0,0,0,0,0,0,0,0,0,M4 Team 1(Clone)3 (UnityEngine.GameObject),0,0,0,359,0,0,0,0,0,0,187,359,3,11/06/2020 19:00:39,5,,,0,False,0,11/06/2020 19:01:39
Team1,M4 Team 1(Clone)1,-36,235,4,0,0,0,0,0,Medium,Sherman,0,0,0,0,0,0,0,0,0,0,M4 Team 2(Clone)2 (UnityEngine.GameObject),0,0,0,336,0,0,0,0,0,0,235,336,4,11/06/2020 19:00:39,6,,,0,False,0,11/06/2020 19:01:41
Team2,M4 Team 2(Clone)3,-40,239,4,0,0,0,0,0,Medium,Sherman,0,0,0,0,0,0,0,0,0,1,M4 Team 1(Clone)4 (UnityEngine.GameObject),0,0,0,340,0,0,0,0,0,0,239,340,4,11/06/2020 19:00:43,3,,,0,False,0,11/06/2020 19:01:46
Team2,M4 Team 2(Clone)1,-20,133,2,0,0,0,0,0,Medium,Sherman,0,0,0,0,0,0,0,0,0,0,M4 Team 1(Clone)3 (UnityEngine.GameObject),0,0,0,320,0,0,0,0,0,0,133,320,2,11/06/2020 19:54:12,2,,,0,False,0,11/06/2020 19:54:54
Team2,M4 Team 2(Clone)3,-18,120,2,0,0,0,0,0,Medium,Sherman,0,0,0,0,0,0,0,0,0,0,M4 Team 1(Clone)6 (UnityEngine.GameObject),0,0,0,318,0,0,0,0,0,0,120,318,2,11/06/2020 19:54:16,5,,,0,False,0,11/06/2020 19:55:07
Team2,M4 Team 2(Clone)2,-20,204,4,0,0,0,0,0,Medium,Sherman,0,0,0,0,0,0,0,0,0,0,M4 Team 1(Clone)2 (UnityEngine.GameObject),0,0,0,320,0,0,0,0,0,0,204,320,4,11/06/2020 19:54:14,10,,,0,False,0,11/06/2020 19:55:13
Team2,M4 Team 2(Clone)4,-6,185,4,0,0,0,0,0,Medium,Sherman,0,0,0,0,0,0,0,0,0,0,M4 Team 1(Clone)3 (UnityEngine.GameObject),0,0,0,306,0,0,0,0,0,0,185,306,4,11/06/2020 19:54:18,6,,,0,False,0,11/06/2020 19:55:20
Team1,M4 Team 1(Clone)2,-12,511,8,0,0,0,0,0,Medium,Sherman,0,0,0,0,0,0,0,0,0,1,M4 Team 2(Clone)7 (UnityEngine.GameObject),0,0,0,312,0,0,0,0,0,0,511,312,8,11/06/2020 19:54:14,7,,,0,False,0,11/06/2020 19:55:25
Team2,M4 Team 2(Clone)1,-9,114,2,0,0,0,0,0,Medium,Sherman,0,0,0,0,0,0,0,0,0,0,M4 Team 1(Clone)2 (UnityEngine.GameObject),0,0,0,309,0,0,0,0,0,0,114,309,2,11/06/2020 19:58:38,3,,,0,False,0,11/06/2020 19:59:23
Team1,M4 Team 1(Clone)1,-6,128,2,0,0,0,0,0,Medium,Sherman,0,0,0,0,0,0,0,0,0,0,M4 Team 2(Clone)2 (UnityEngine.GameObject),0,0,0,306,0,0,0,0,0,0,128,306,2,11/06/2020 19:58:38,3,,,0,False,0,11/06/2020 19:59:23
Team1,M4 Team 1(Clone)2,0,261,4,0,0,0,0,0,Medium,Sherman,0,0,0,0,0,0,0,0,0,0,M4 Team 2(Clone)6 (UnityEngine.GameObject),0,0,0,300,0,0,0,0,0,0,261,300,4,11/06/2020 19:58:40,10,,,0,False,0,11/06/2020 19:59:37
